verpacken	to pack / to wrap	Dienstleistungen & Behörden	Verb
verpflegen	to cater / to provide food	Essen & Trinken	Verb
verraten	to reveal / to betray	Ausbildung & Lernen	Verb
verrückt	crazy / mad	Person & Familie	Adjektiv
die Versammlung	assembly / meeting	Dienstleistungen & Behörden	Nomen
verschreiben	to prescribe	Gesundheit & Körper	Verb
die Versichertenkarte	health insurance card	Gesundheit & Körper	Nomen
die Versicherung	insurance	Dienstleistungen & Behörden	Nomen
die Verspätung	delay	Reise & Verkehr	Nomen
verständlich	understandable / comprehensible	Ausbildung & Lernen	Adjektiv
das Verständnis	understanding / comprehension	Ausbildung & Lernen	Nomen
der Versuch	attempt / trial	Zeit, Maße & Basiswortschatz	Nomen
der Vertrag	contract	Arbeit & Beruf	Nomen
das Vertrauen	trust / confidence	Person & Familie	Nomen
der Vertreter	representative / substitute	Arbeit & Beruf	Nomen
die Vertretung	substitution / replacement	Arbeit & Beruf	Nomen
die Verwaltung	administration	Arbeit & Beruf	Nomen
verwandt	related	Person & Familie	Andere
der Verwandte	relative (male)	Person & Familie	Nomen
die Verwandte	relative (female)	Person & Familie	Nomen
verwenden	to use	Zeit, Maße & Basiswortschatz	Verb
verzichten	to do without / to give up	Zeit, Maße & Basiswortschatz	Verb
das Video	video	Freizeit & Unterhaltung	Nomen
vielleicht	perhaps / maybe	Ausbildung & Lernen	Andere
das Viertel	quarter / district	Wohnen & Haushalt	Nomen
virtuell	virtual	Zeit, Maße & Basiswortschatz	Adjektiv
der Virus	virus	Gesundheit & Körper	Nomen
die Visitenkarte	business card	Arbeit & Beruf	Nomen
das Visum	visa	Reise & Verkehr	Nomen
das Vitamin	vitamin	Gesundheit & Körper	Nomen
voll	full	Zeit, Maße & Basiswortschatz	Adjektiv
Volleyball	volleyball	Freizeit & Unterhaltung	Andere
die Vollzeit	full-time	Arbeit & Beruf	Nomen
von	from / of	Person & Familie	Andere
voneinander	from each other / of one another	Ausbildung & Lernen	Andere
vor	before / in front of / ago	Zeit, Maße & Basiswortschatz	Andere
vor allem	above all / especially	Ausbildung & Lernen	Andere
voraus	ahead / in advance	Ausbildung & Lernen	Andere
die Voraussetzung	prerequisite / requirement	Arbeit & Beruf	Nomen
die Vorbereitung	preparation	Arbeit & Beruf	Nomen
die Vorfahrt	right of way / priority	Reise & Verkehr	Nomen
vorhaben	to intend / to plan	Freizeit & Unterhaltung	Verb
vorher	before / previously	Zeit, Maße & Basiswortschatz	Andere
vorkommen	to happen / to occur	Zeit, Maße & Basiswortschatz	Verb
vorlesen	to read aloud	Ausbildung & Lernen	Verb
der Vorname	first name	Person & Familie	Nomen
der Vorort	suburb	Wohnen & Haushalt	Nomen
der Vorort	suburb	Wohnen & Haushalt	Nomen
der Vorschlag	suggestion / proposal	Ausbildung & Lernen	Nomen
die Vorschrift	rule / regulation	Dienstleistungen & Behörden	Nomen
die Vorsicht	caution / care	Dienstleistungen & Behörden	Nomen
die Vorstellung	performance / introduction / idea	Freizeit & Unterhaltung	Nomen
das Vorstellungsgespräch	job interview	Arbeit & Beruf	Nomen
der Vorteil	advantage / benefit	Zeit, Maße & Basiswortschatz	Nomen
der Vortrag	presentation / lecture	Arbeit & Beruf	Nomen
die Vorwahl	area code	Ausbildung & Lernen	Nomen
der Vorwurf	reproach / accusation	Ausbildung & Lernen	Nomen
vorwärts	forward / forwards	Reise & Verkehr	Andere
völlig	completely / totally	Zeit, Maße & Basiswortschatz	Andere
wachsen	to grow	Natur & Umwelt	Verb
der Wagen	car / carriage	Reise & Verkehr	Nomen
die Wahl	choice / election	Dienstleistungen & Behörden	Nomen
wahnsinnig	crazy / insane / incredibly	Person & Familie	Adjektiv
wahr	true	Ausbildung & Lernen	Adjektiv
die Wahrheit	truth	Ausbildung & Lernen	Nomen
wahrscheinlich	probably / likely	Person & Familie	Adjektiv
der Wald	forest / woods	Natur & Umwelt	Nomen
die Wand	wall	Wohnen & Haushalt	Nomen
die Wanderung	hike / walk	Reise & Verkehr	Nomen
wann	when	Ausbildung & Lernen	Andere
die Ware	goods / merchandise	Einkaufen & Konsum	Nomen
warm	warm	Natur & Umwelt	Adjektiv
warum	why	Ausbildung & Lernen	Andere
was	what	Ausbildung & Lernen	Andere
das Waschmittel	detergent / washing powder	Einkaufen & Konsum	Nomen
der Wecker	alarm clock	Zeit, Maße & Basiswortschatz	Nomen
weder … noch	neither … nor	Ausbildung & Lernen	Andere
der Weg	way / path	Reise & Verkehr	Nomen
weiblich	female	Dienstleistungen & Behörden	Adjektiv
weich	soft	Zeit, Maße & Basiswortschatz	Adjektiv
weil	because	Ausbildung & Lernen	Andere
der Wein	wine	Essen & Trinken	Nomen
weit	far / wide	Zeit, Maße & Basiswortschatz	Adjektiv
die Welt	world	Natur & Umwelt	Nomen
wenden	to turn / to turn around	Reise & Verkehr	Verb
wenigstens	at least	Ausbildung & Lernen	Andere
wenn	if / when	Zeit, Maße & Basiswortschatz	Andere
wer	who	Ausbildung & Lernen	Andere
die Werbung	advertisement / commercial	Zeit, Maße & Basiswortschatz	Nomen
das Werk	factory / plant / work	Arbeit & Beruf	Nomen
die Werkstatt	workshop / garage	Reise & Verkehr	Nomen
das Werkzeug	tool / tools	Arbeit & Beruf	Nomen
wert	worth / valuable	Einkaufen & Konsum	Andere
der Wert	value / worth	Einkaufen & Konsum	Nomen
wertlos	worthless	Einkaufen & Konsum	Adjektiv
wertvoll	valuable / precious	Einkaufen & Konsum	Adjektiv
weshalb	why / for what reason	Ausbildung & Lernen	Andere
der Wettbewerb	competition / contest	Freizeit & Unterhaltung	Nomen
das Wetter	weather	Natur & Umwelt	Nomen
der Wetterbericht	weather report / weather forecast	Natur & Umwelt	Nomen
die Wettervorhersage	weather forecast	Natur & Umwelt	Nomen
widersprechen	to contradict / to disagree	Ausbildung & Lernen	Verb
wie viel(e)	how much / how many	Zeit, Maße & Basiswortschatz	Andere
wiederholen	to repeat	Ausbildung & Lernen	Verb
die Wiederholung	repetition / review	Ausbildung & Lernen	Nomen
die Wiese	meadow	Natur & Umwelt	Nomen
wieso	why / how come	Ausbildung & Lernen	Andere
wild	wild	Natur & Umwelt	Adjektiv
willkommen	welcome	Ausbildung & Lernen	Andere
der Wind	wind	Natur & Umwelt	Nomen
winken	to wave	Ausbildung & Lernen	Verb
wirklich	really / real	Zeit, Maße & Basiswortschatz	Adjektiv
die Wirklichkeit	reality	Zeit, Maße & Basiswortschatz	Nomen
die Wirkung	effect / impact	Gesundheit & Körper	Nomen
der Wirt	landlord / innkeeper	Arbeit & Beruf	Nomen
die Wirtin	landlady / innkeeper	Arbeit & Beruf	Nomen
die Wirtschaft	economy	Arbeit & Beruf	Nomen
das Wissen	knowledge	Ausbildung & Lernen	Nomen
die Wissenschaft	science	Ausbildung & Lernen	Nomen
der Wissenschaftler	scientist	Arbeit & Beruf	Nomen
der Witz	joke	Ausbildung & Lernen	Nomen
wo	where	Zeit, Maße & Basiswortschatz	Andere
woher	where from	Zeit, Maße & Basiswortschatz	Andere
wohin	where to	Zeit, Maße & Basiswortschatz	Andere
der Wohnort	place of residence	Wohnen & Haushalt	Nomen
der Wohnort	place of residence	Wohnen & Haushalt	Nomen
der Wohnsitz	residence / domicile	Wohnen & Haushalt	Nomen
die Wohnung	apartment / flat	Wohnen & Haushalt	Nomen
das Wohnzimmer	living room	Wohnen & Haushalt	Nomen
die Wolle	wool	Einkaufen & Konsum	Nomen
wollen	to want	Einkaufen & Konsum	Verb
das Wort	word (individual words)	Ausbildung & Lernen	Nomen
das Wort	word (connected speech / saying)	Ausbildung & Lernen	Nomen
worum	what about / about what	Ausbildung & Lernen	Andere
worüber	what about / about what	Ausbildung & Lernen	Andere
die Wunde	wound / injury	Gesundheit & Körper	Nomen
das Wunder	miracle / wonder	Person & Familie	Nomen
wunderschön	beautiful / gorgeous	Zeit, Maße & Basiswortschatz	Adjektiv
der Wunsch	wish / desire	Ausbildung & Lernen	Nomen
die Wurst	sausage	Essen & Trinken	Nomen
während	while / during	Zeit, Maße & Basiswortschatz	Andere
die Wärme	warmth / heat	Gesundheit & Körper	Nomen
die Wäsche	laundry / washing	Wohnen & Haushalt	Nomen
das Wörterbuch	dictionary	Ausbildung & Lernen	Nomen
wütend	angry / furious	Person & Familie	Adjektiv
die Zahl	number	Zeit, Maße & Basiswortschatz	Nomen
zahlen	to pay	Einkaufen & Konsum	Verb
die Zahlung	payment	Einkaufen & Konsum	Nomen
der Zahn	tooth	Gesundheit & Körper	Nomen
die Zahnbürste	toothbrush	Gesundheit & Körper	Nomen
die Zahncreme / die Zahnpasta	toothpaste	Gesundheit & Körper	Nomen
die Zange	pliers / tongs	Wohnen & Haushalt	Nomen
das Zeichen	sign / signal	Ausbildung & Lernen	Nomen
die Zeichnung	drawing	Ausbildung & Lernen	Nomen
die Zeile	line (of text)	Freizeit & Unterhaltung	Nomen
die Zeit	time	Zeit, Maße & Basiswortschatz	Nomen
der Zeitpunkt	point in time / moment	Zeit, Maße & Basiswortschatz	Nomen
die Zeitschrift	magazine / journal	Freizeit & Unterhaltung	Nomen
die Zeitung	newspaper	Freizeit & Unterhaltung	Nomen
das Zelt	tent	Reise & Verkehr	Nomen
zentral	central	Einkaufen & Konsum	Adjektiv
das Zentrum	center	Einkaufen & Konsum	Nomen
das Zertifikat	certificate	Arbeit & Beruf	Nomen
der Zettel	piece of paper / note	Arbeit & Beruf	Nomen
der Zeuge	witness (male)	Dienstleistungen & Behörden	Nomen
die Zeugin	witness (female)	Dienstleistungen & Behörden	Nomen
das Zeugnis	certificate / report card	Ausbildung & Lernen	Nomen
das Ziel	goal / destination	Reise & Verkehr	Nomen
ziemlich	quite / rather	Zeit, Maße & Basiswortschatz	Andere
die Zigarette	cigarette	Gesundheit & Körper	Nomen
das Zimmer	room	Wohnen & Haushalt	Nomen
der Zirkus	circus	Freizeit & Unterhaltung	Nomen
die Zitrone	lemon	Essen & Trinken	Nomen
der Zivilstand	marital status / civil status	Dienstleistungen & Behörden	Nomen
der Zoll	customs	Reise & Verkehr	Nomen
die Zone	zone	Reise & Verkehr	Nomen
der Zoo	zoo	Natur & Umwelt	Nomen
zu gewesen (zu sein)	to have been closed	Zeit, Maße & Basiswortschatz	Verb
zu sein	to be closed	Zeit, Maße & Basiswortschatz	Andere
zubereiten	to prepare (food)	Essen & Trinken	Verb
der Zucker	sugar	Essen & Trinken	Nomen
zuerst	first / at first	Zeit, Maße & Basiswortschatz	Andere
der Zufall	coincidence / chance	Zeit, Maße & Basiswortschatz	Nomen
zufrieden	satisfied / content	Person & Familie	Adjektiv
zufällig	by chance / randomly	Zeit, Maße & Basiswortschatz	Adjektiv
der Zug	train	Reise & Verkehr	Nomen
der Zugang	access / entrance	Wohnen & Haushalt	Nomen
zugänglich	accessible / approachable	Reise & Verkehr	Adjektiv
das Zuhause	home	Wohnen & Haushalt	Nomen
der Zuhörer	listener / audience member	Ausbildung & Lernen	Nomen
der Zuhörer	listener (male)	Ausbildung & Lernen	Nomen
die Zukunft	future	Zeit, Maße & Basiswortschatz	Nomen
zukünftig	future / in the future	Zeit, Maße & Basiswortschatz	Andere
zuletzt / zumachen	lastly / to close	Zeit, Maße & Basiswortschatz	Verb
zumindest	at least	Ausbildung & Lernen	Andere
zunächst	first of all / for now	Zeit, Maße & Basiswortschatz	Andere
zurzeit	currently / at present	Zeit, Maße & Basiswortschatz	Andere
der Zusammenhang	context / connection	Ausbildung & Lernen	Nomen
zuschauen	to watch / to look on	Freizeit & Unterhaltung	Verb
zuschauen	to watch / to look on	Freizeit & Unterhaltung	Verb
der Zuschauer	spectator / viewer	Freizeit & Unterhaltung	Nomen
der Zuschlag	surcharge / extra charge	Reise & Verkehr	Nomen
der Zustand	condition / state	Zeit, Maße & Basiswortschatz	Nomen
zustimmen	to agree	Ausbildung & Lernen	Verb
die Zustimmung	approval / agreement	Ausbildung & Lernen	Nomen
die Zutaten	ingredients	Essen & Trinken	Nomen
zuverlässig	reliable / dependable	Person & Familie	Adjektiv
zwar	indeed / admittedly	Ausbildung & Lernen	Andere
der Zweck	purpose / aim	Zeit, Maße & Basiswortschatz	Nomen
der Zweifel	doubt	Person & Familie	Nomen
die Zweitsprache	second language	Ausbildung & Lernen	Nomen
zwischen	between	Zeit, Maße & Basiswortschatz	Andere
die Zünder	matches (Austrian)	Wohnen & Haushalt	Nomen
das Zündholz	match	Wohnen & Haushalt	Nomen
ähnlich	similar	Zeit, Maße & Basiswortschatz	Adjektiv
die Änderung	change / alteration	Person & Familie	Nomen
der Ärger	trouble / anger / annoyance	Person & Familie	Nomen
ärgerlich	annoying / angry	Person & Familie	Adjektiv
die Ärztin	doctor / physician (female)	Gesundheit & Körper	Nomen
äußerlich	externally / on the outside	Gesundheit & Körper	Andere
öffentlich	public	Dienstleistungen & Behörden	Adjektiv
die Öffentlichkeit	public (the people) / public sphere	Dienstleistungen & Behörden	Nomen
öffnen	to open	Zeit, Maße & Basiswortschatz	Verb
ökologisch (Öko-)	ecological / organic / eco-friendly	Natur & Umwelt	Adjektiv
das Öl	oil	Essen & Trinken	Nomen
üben	to practice	Ausbildung & Lernen	Verb
über	over / above / about	Zeit, Maße & Basiswortschatz	Andere
überall überfahren	everywhere / to run over	Reise & Verkehr	Verb
überhaupt überholen	at all / to overtake (to pass)	Reise & Verkehr	Verb
übernachten	to stay overnight	Reise & Verkehr	Verb
die Übernachtung	overnight stay	Reise & Verkehr	Nomen
die Überraschung	surprise	Person & Familie	Nomen
die Überschrift	headline / heading	Freizeit & Unterhaltung	Nomen
der Übersetzer	translator	Arbeit & Beruf	Nomen
die Übersetzung	translation	Ausbildung & Lernen	Nomen
die Überstunde	overtime	Arbeit & Beruf	Nomen
übertreiben	to exaggerate / to overdo	Ausbildung & Lernen	Verb
die Überweisung	bank transfer / referral	Gesundheit & Körper	Nomen
die Überzeugung	conviction / belief	Ausbildung & Lernen	Nomen
üblich	usual / customary	Freizeit & Unterhaltung	Adjektiv
übrig	remaining / left over	Essen & Trinken	Andere
übrigens	by the way / incidentally	Ausbildung & Lernen	Andere
die Übung	exercise / practice	Ausbildung & Lernen	Nomen
